"Index","AA","AXP","BA","BAC","CAT","CSCO","CVX","DD","DIS","GE","HD","HPQ","IBM","INTC","JNJ","JPM","KFT","KO","MCD","MMM","MRK","MSFT","PFE","PG","T","TRV","UTX","VZ","WMT","XOM"
2007-10-15,35.55,57.42,86.7,46.5,71.39,32.79,82.64,42.6,33.49,35.55,29.47,50,111.2,23.41,59.27,43.65,29.53,52.2,49.78,86.06,46.06,28.14,21.11,64.91,34.98,48.84,73.92,36.91,43.48,88.14
2007-10-16,34.7,55.96,87.72,45.39,70.4,32.29,83.64,41.92,33.37,35.5,29.03,50.26,112.68,23.17,58.74,42.55,29.54,52.3,50.33,85.69,45.84,28.4,20.8,64.74,34.67,47.94,73.72,37.16,42.93,88.07
2007-10-17,35.33,55.82,87.4,45.24,69.84,32.46,83.47,41.68,33.72,35.7,28.38,51.26,109.08,24.3,58.55,43.74,29.65,53.51,50.46,85.95,46.18,29.11,20.73,64.85,34.76,47.97,71.08,37.43,43.05,88.12
2007-10-18,35.71,54.5,88.63,44.17,70.65,32.68,82.72,41.54,33.15,35.52,28.29,51.59,108.16,24.52,58.59,43.3,29.36,53.75,50.31,86.37,46.15,29.19,20.72,65.14,34.66,47.54,71.67,37.19,42.96,88.36
2007-10-19,34.84,53.06,85.85,43.02,66.93,31.5,79.9,40.44,32.23,34.87,27.46,50.15,105.78,23.91,57.99,42.47,28.65,53.21,49.99,78.98,45.91,28.26,20.32,65.04,34.3,46.94,70.34,36.61,42.11,85.65
2007-10-22,35.11,52.84,86.79,43.21,66.87,31.37,79.16,40.18,33.06,34.98,27.57,50.05,106.81,24.22,58.08,42.8,28.72,53.65,49.63,78.67,47.23,28.58,20.28,65.28,34.13,47.67,70.16,36.66,42.36,84.51
2007-10-23,35.6,54.5,86.81,43.21,67.7,31.54,79.59,40.39,33.26,35.25,27.61,50.6,108.04,24.37,58.27,43.33,28.95,54.11,50.47,78.35,48.72,28.94,20.31,65.47,34.84,47.38,70.36,37.06,41.12,84.92
2007-10-24,35.54,54.76,86.18,42.94,68.95,31.26,80.47,41.02,33.42,35.03,27.57,50.35,106.41,23.65,58.18,43.65,28.89,54.5,50.63,78.5,48.58,29.27,20.25,65.58,34.45,47.11,70.79,36.74,41.07,85.64
2007-10-25,35.72,55.52,87.77,42.5,67.93,31.18,81.66,41.71,32.84,34.97,27.41,50.14,106.28,23.54,57.73,43.44,28.79,55.51,51.45,78.5,49.32,29.97,20.51,65.55,33.99,47.42,70.08,37.14,41.08,85.12
2007-10-26,36.61,56.37,87.79,43.43,68.27,31.9,82.03,41.73,32.77,35.16,27.99,51.2,107.15,23.59,58.05,44.64,29.27,55.75,51.8,78.53,49.77,32.81,20.53,65.92,34.37,48.77,69.82,37.71,41.79,85.72
2007-10-29,37.62,56.22,88.68,43.39,67.23,32.41,83.13,42.29,33.06,35.32,28.04,50.51,108.16,23.88,58.66,44.02,28.99,56,52.43,78.39,49.94,32.38,20.69,65.99,34.6,48.47,70.14,38.04,42.13,87.02
2007-10-30,36.63,56.03,88.99,43.4,66.83,32.61,80.63,41.61,32.68,35.25,28.09,50.34,107.52,23.89,58.52,43.92,28.65,55.9,52.43,78.22,50.02,33.32,20.64,63.35,34.33,48.05,70.17,37.52,42.47,84.72
2007-10-31,37,56.63,90.14,43.66,67.88,33.06,81.91,42.72,33.01,35.84,28.13,50.43,109.4,24.46,58.83,44.33,29.36,55.93,52.94,78.74,50.36,34.48,20.78,63.87,34.64,47.85,70.89,38.1,42.32,85.51
2007-11-01,35.42,54.25,88.32,41.33,66.69,32.18,79.7,41.36,32.22,35.13,27.4,50.25,107.07,24.1,58.37,41.81,28.83,55.15,52.27,76.5,49.58,34.71,20.22,63.01,33.54,47.59,69.16,37,41.22,82.27
2007-11-02,36.04,54.28,89.38,40.79,68.01,32.51,79.19,41.38,32.33,35.12,27.14,51.13,107.96,24.37,58.48,40.7,28.85,54.8,52.29,77.4,48.44,34.71,19.98,63.9,33.51,48.05,70.02,36.7,41.37,81.74
2007-11-05,35.42,54.05,89.57,40.2,66.87,33.08,79.19,41.15,32.29,35.01,26.61,51.26,106.84,24.51,58.22,40.34,29.14,54.64,52.87,77.55,48.35,34.41,19.98,64.48,33.19,48.01,70.44,36.24,41.22,81.49
2007-11-06,36.04,54.42,89.33,41.2,68.16,34.08,81.13,41.74,32.48,34.99,26.84,52.11,106.62,25.1,58.33,41.61,29.35,55.25,52.93,77.91,48.4,34.11,20.2,64.74,33.19,48.11,70.92,36.18,41.46,84.02
2007-11-07,34.95,51.45,88.9,39.16,66.96,32.75,78.35,40.68,31.93,34.03,26.2,50.58,105.02,24.56,57.7,39.84,29.29,54.3,51.72,75.92,46.85,33.27,19.93,63.78,32.05,46.15,68.92,35.65,41.12,81.37
2007-11-08,35.19,52.12,88.34,39.34,65.89,29.63,79.82,41.02,32.05,33.98,25.97,48.73,100.32,23.68,58.31,40.19,29.1,55.66,52.6,75.52,47.34,32.54,19.75,65.08,32.61,46.81,69.14,35.34,40.83,83.45
2007-11-09,34.66,52.49,86.44,39.77,64.06,28.58,78.1,40.37,31.21,33.42,25.04,47.22,94.78,22.97,58.83,39.91,28.73,55.08,51.66,72.5,48.32,31.6,19.51,64.7,32.5,47.11,68.04,35.37,40.16,81.05
2007-11-12,33.52,52.11,85.21,39.77,63.32,29.11,76.32,40.39,30.52,33.31,25.41,46.39,95.92,23.17,59.86,39.99,28.75,54.21,51.86,72.23,48.4,31.27,19.67,65.02,32.04,47.09,68.43,35.4,40.55,78.89
2007-11-13,34.23,54.97,85.98,41.84,64.66,30.14,77.72,40.13,31.46,34.14,26,48.3,99.53,23.87,60.77,42.49,29.29,55.27,51.92,74.06,49.7,32.39,20.13,65.75,33.04,47.93,69.72,36.04,43.03,81.08
2007-11-14,34.45,54.91,85.14,41.35,63.71,29.71,77.63,39.96,30.37,33.97,25.92,47.88,97.8,23.61,60.39,42.59,28.99,55.56,51.56,73.13,49.53,31.89,20.18,65.72,32.61,48.33,69.64,35.99,43.54,80.54
2007-11-15,33.95,54.11,83.81,39.86,63.44,29.3,75.83,39.49,30.88,33.36,25.88,47.71,97.95,23.31,60.38,41.06,28.45,56.1,51.99,72.62,50.07,31.73,19.91,65.99,32.64,48.54,68.74,35.6,43.25,78.85
2007-11-16,33.93,54.51,82.57,40.12,63.17,29.94,77.47,39.44,31.01,33.66,25.96,49.52,99.08,23.29,61.16,40.65,28.57,56.71,52.86,74.37,50.46,32.04,19.99,67.24,32.79,48.32,69.06,36.13,43.38,79.41
2007-11-19,32.77,53.3,80.99,38.72,62.05,29.43,76.62,39.02,29.79,33.23,25.17,48.24,96.65,22.98,61.02,39.02,28.39,56.42,53.28,74.49,50.35,31.92,19.41,66.9,31.3,47.02,68.35,35.6,42.56,78.49
2007-11-20,33.06,52.96,80.62,38.68,62.12,29.04,79.2,39.17,30.07,33.13,25.45,48.36,97.78,23.3,61.06,39.27,29.05,56.86,53.17,75.31,50.07,32.5,19.42,67.26,31.53,46.92,69.08,35.7,42.59,81.95
2007-11-21,32.87,50.49,80.2,38.11,61.81,28.25,77.27,38.6,30.02,32.37,25.04,47.69,96.65,22.49,60.61,38.37,28.84,56.37,52.13,74.51,48.86,32.17,19.1,66.39,31.05,45.88,67.65,34.69,41.99,81.23
2007-11-23,32.85,51.69,82.16,39.02,62.44,28.69,78.1,38.9,30.35,32.8,25.85,47.98,98.38,22.89,60.75,39.57,29.39,56.42,52.48,75.9,49.84,32.06,19.64,66.94,31.2,47.31,68.28,35.27,42.81,82.39
2007-11-26,32.6,49.75,82.52,37.87,61.71,27.5,75.5,38.25,29.78,31.98,24.54,46.99,96.41,22.25,61.2,38.17,29.02,55.9,51.66,74.29,49.78,30.99,19.06,66.32,30.13,45.98,67.56,34.1,42.15,79.96
2007-11-27,32.75,51.68,84.17,38.83,62.61,27.49,75.97,38.81,30.23,32.61,24.44,47.53,98.17,22.93,61.53,39.95,29.18,57.03,52.25,75.32,50.95,31.07,19.55,67.19,30.45,46.91,68.78,34.29,42.9,80.61
2007-11-28,33.84,53.34,85.89,40.56,64.77,28.05,77.55,40.07,31.16,33.49,25.45,49.5,101.51,23.92,62.09,41.47,29.71,57.35,52.71,76.5,51.83,31.67,20.03,67.9,31.09,47.16,70.5,35.08,44.21,82.05
2007-11-29,34.16,52.86,85.53,40.36,65.25,28.15,78,40.12,31.27,33.21,25.1,49.81,101.64,24.05,62.13,41.17,30.17,57.17,53.06,76.69,51.8,31.57,20.17,68.12,31.53,47.93,70.12,35.13,44.5,82.67
2007-11-30,33.99,54.8,84.91,41.71,65.41,28.02,79.09,40.17,31.6,33.34,25.71,49.92,99.44,23.82,61.53,43.03,30.37,56.54,53.16,76.36,51.31,31.58,20.31,67.98,31.68,48.68,69.5,35.74,44.84,83.2
2007-12-03,33.17,54.45,84.22,41.12,65.56,27.57,79.15,40.79,31.49,32.16,25.65,49.22,100.06,23.97,61.51,42.65,30.25,56.63,54.4,75.4,50.8,30.94,20.13,67.54,31.73,48.99,69.65,35.64,44.81,82.91
2007-12-04,32.94,53.06,82.57,40.43,65.51,26.96,78.54,40.47,31.22,31.57,25.92,49.48,100.82,24.03,61.72,41.65,30.23,57.13,54.58,75.29,50.47,30.8,20.06,67.33,31.39,48.51,69.48,36.22,45.11,82.23
2007-12-05,33.28,53.82,83.22,41.49,66.15,27.48,80.47,40.65,31.55,31.97,26.08,50.41,102.26,24.86,61.96,42.35,30.61,57.41,54.11,76.82,51.68,32.09,20.49,67.81,31.85,49.65,71.43,36.82,45.77,83.91
2007-12-06,33.51,55.31,84.21,42.16,67.64,27.79,82.34,41.13,31.52,32.45,26.55,50.94,103.72,25.55,62.04,43.59,30.94,57.42,54.81,77.79,51.77,32.47,20.66,68.15,32.18,50.34,72.49,36.74,46.12,85.33
2007-12-07,34.49,52.92,85.48,41.62,67.5,27.45,81.96,41.08,31.59,32.42,26.55,50.58,102.92,25.32,61.48,43.47,30.48,57.5,54.7,79.05,52.79,32.45,20.85,68.1,31.89,49.91,72.57,37.47,45.89,85.39
2007-12-10,35.37,53.5,85,42.79,69.67,27.66,82.65,41.51,31.17,32.58,26.64,50.79,103.42,25.37,61.58,44.73,30.6,57.61,56.28,79.56,52.87,32.67,20.83,68.29,31.42,50.85,73.27,37.51,46.27,85.88
2007-12-11,33.76,50.69,81.39,40.96,67.07,28.02,81,39.94,30.6,32.25,25.57,49.62,101.16,24.59,61.36,43.33,30.12,57.33,57.4,77.64,52.55,32.05,20.37,67.84,32.71,48.62,71.03,36.78,45.9,84.25
2007-12-12,34.47,50.25,79.76,39.84,67.16,28.8,82.7,39.91,31.1,32.44,25.65,50.36,102.55,24.91,61.5,43.53,30.02,58.06,56.07,79.48,51.96,32.4,20.35,68.6,34.58,50.11,71.37,37.17,45.35,85.78
2007-12-13,33.95,50.02,81.25,39.49,67.52,29.06,83.87,40.23,31.56,32.73,24.88,51.18,102.28,24.8,61.65,43.16,30.02,58.35,55.93,79.72,52.02,33.1,20.2,68.35,34.65,50.13,72.14,37.23,45.44,86.53
2007-12-14,32.89,48.58,81.13,38.68,66.77,28.65,82.92,38.93,31.8,32.14,23.97,50.95,100,24.01,61.4,42.64,29.28,58.1,55.61,78.81,51.83,33.18,19.74,67.89,34.11,48.55,71.28,36.7,44.79,85.09
2007-12-17,31.68,48.48,80.2,38.26,64.74,27.95,81.08,37.99,31.78,31.77,23.35,49.77,98.83,23.49,61.36,42,28.63,56.88,54.34,78.68,51.76,32.32,19.63,67.29,33.58,48.47,69.75,35.65,44.97,83.88
2007-12-18,32.15,48.11,79.98,38.07,64.64,28.15,82.17,37.58,31.81,32.05,23.83,49.86,100.51,23.66,61.51,41.41,29.05,56.65,54.4,78.74,51.98,32.65,19.97,66.92,33.66,48.53,70.57,36.23,45.36,85.31
2007-12-19,32.23,48.23,79.48,38.16,64.45,28.19,81.91,37.06,31.08,31.85,23.62,49.99,101.3,23.92,61.15,41.49,29.03,57.22,53.51,77.9,51.63,32.7,19.89,67.05,33.11,48.75,70.46,36.1,45.21,85.32
2007-12-20,33.07,47.41,80,37.99,65.06,28.28,82.94,38.46,31.15,32.07,23.65,50,102.9,24.12,61.16,40.87,28.92,56.7,53.46,77.49,50.93,33.38,19.85,67.24,33.38,48.08,71.01,36.24,44.99,85.98
2007-12-21,33.97,48.27,81.73,38.46,66.17,28.6,84.74,39.47,31.74,32.62,24,50.85,104.99,24.62,61.8,41.61,29.47,57.42,54.58,78.92,51.47,33.89,19.86,68.06,34.39,49.49,72.34,36.65,45.33,87.19
2007-12-24,34.59,49.47,82.6,38.79,66.14,28.72,85.13,39.37,32.03,32.96,24.32,51.13,105.56,24.94,61.65,42.29,29.58,57.55,54.84,79.12,51.98,34.38,19.94,67.93,34.4,50.76,72.67,37.04,45.83,87.4
2007-12-26,34.96,49.15,82.58,38.81,67.04,28.38,85.46,39.23,31.62,32.98,24.3,51.57,105.48,25.07,61.37,42.39,29.7,57.37,54.45,78.94,51.7,34.41,19.83,68.02,35.07,50.03,72.33,37.3,45.49,88.48
2007-12-27,34.57,47.48,81.55,38.04,66.17,27.79,84.48,38.65,31.25,32.66,24.1,50.44,103.62,24.5,61.16,41.16,29.18,56.72,53.82,78.33,50.96,33.8,19.59,67.88,34.84,49.85,71.42,36.7,44.92,87.41
2007-12-28,34.45,47.24,80.98,37.71,66.56,27.56,85.48,38.56,31.24,32.79,24.02,50.19,104.09,24.44,61.21,40.81,29.2,56.69,54.1,78.04,51.08,33.95,19.57,68.21,35.18,49.89,71.45,36.9,45.21,88.65
2007-12-31,34.16,48.33,80.25,37.85,66.01,27.07,84.1,38.38,31.1,32.56,24.25,49.33,102.21,24.34,60.59,41.17,28.92,55.88,53.56,77.34,50.56,33.46,19.43,67.45,34.45,49.58,71.14,36.13,44.69,87.43
2008-01-02,33.76,47.59,79.48,37.21,64.26,26.54,84.21,38.07,30.68,32.28,23.5,48.52,98.98,23.15,59.87,40.13,28.4,55.62,52.83,75.86,49.92,33.1,19.58,66.43,33.99,48.25,69.91,35.74,44.1,87.26
2008-01-03,33.82,47,79.81,36.97,64.03,26.75,85.25,38.37,30.61,32.32,23.24,48.52,99.18,22.53,59.89,39.85,28.18,56.2,52.67,75.85,49.87,33.24,19.81,66.43,34.31,48.9,70.9,35.9,43.61,87.56
2008-01-04,32.59,45.82,78.75,36.56,62.35,26.12,84.12,37.76,29.99,31.65,22.47,45.8,95.62,20.7,59.81,38.95,27.87,56.31,51.87,74.99,49.46,32.31,19.51,66.17,33.9,47.36,69.73,35.23,42.99,85.93
2008-01-07,30.94,46.02,76.04,36.6,62.53,26.13,83.02,37.67,30.02,31.78,22.84,44.32,94.59,20.89,60.74,39.34,28.3,57.64,52.76,74.39,50.4,32.53,19.85,66.6,34.35,47.96,69.41,35.85,43.78,85.13
2008-01-08,28.97,44.71,73.32,35.24,61.09,25.43,81.95,37.21,29.42,31.09,22.27,42.21,92.27,20.33,60.81,37.78,28,57.88,51.9,73.57,51.91,31.44,20.06,66.77,32.78,46.49,66.73,35.08,43.23,84.03
2008-01-09,29.2,45.76,73.68,35.54,61.16,26.24,83.41,38.98,29.06,31.44,22.26,43.43,92.95,20.77,61.59,38.31,28.17,59.43,52.26,73.55,52.64,32.37,20.44,66.64,32.65,47.12,66.89,35.48,44.1,85.44
2008-01-10,29.38,45.61,75.57,36.05,61.33,26.24,82.81,39.41,29.55,31.55,22.76,44.31,94.47,20.58,61.69,39.33,28.98,59.69,52.89,73.57,52.61,32.26,20.58,66.59,32.98,47.52,67.29,36.3,45.51,85.54
2008-01-11,29.65,41.02,73.88,35.32,60.05,25.87,81.7,38.87,29.21,30.89,22.24,43.98,92.34,20.08,61.66,38.88,28.3,58.06,49.39,71.15,52.68,31.87,20.53,64.48,31.98,47.42,66.63,35.5,44.87,84.27
2008-01-14,30.75,41.49,74.94,35.98,61.2,26.29,81.92,40.06,29.24,31.14,22.86,45.08,97.32,21.08,61.73,39.36,28.18,58.54,49.97,72,52.01,32.32,20.49,64.58,32.24,47.04,67.1,35.91,44.82,84.76
2008-01-15,29.15,39.88,71.44,34.75,59.5,25.85,79.54,39.27,28.76,30.33,22.84,44.02,96.28,20.72,61.55,37.27,27.52,57.91,48.88,70.79,50.62,31.95,20.16,64.03,31.5,45.78,66.33,35.23,44.18,83.07
2008-01-16,28.62,41.25,73.29,35.49,58.47,25.15,77.72,38.56,28.74,30.35,23.71,43.33,96.09,18.15,62.05,39.42,27.63,57.04,47.65,70.9,50.77,31.23,20,63.56,31.7,46.21,66.03,35.35,44.66,80.75
2008-01-17,26.9,39.78,72.97,33.86,57.15,24.33,74.56,37.25,27.72,29.17,23.63,42.02,95.59,17.65,61.62,38.1,27.16,56.49,47.26,68.75,47.74,31.12,19.62,62.85,31.22,43.71,63.29,34.17,44.65,78.3
2008-01-18,27.19,40.66,71.94,33,57.46,24.3,75.2,37.17,27.47,30.13,23.66,42.75,97.76,17.35,60.22,37.67,26.72,55.3,47.65,68.71,46.39,31.02,19.23,62,30.23,42.56,63.25,32.65,44.74,79.4
2008-01-22,26.9,40.41,71.2,34.3,58.39,23.48,73.21,37.03,27.09,29.9,25.39,41.75,95.7,16.99,59.29,38.88,26.48,53.53,47.69,68.93,44.68,30.04,19,60.14,30.1,42.55,62.5,31.6,46.26,76.94
2008-01-23,27.28,43.08,70.26,37.22,59.54,24.03,73.39,39.48,27.48,30.38,26.96,42.21,100.31,18.24,58.32,43.51,27.07,53.6,48.2,69.8,43.77,30.01,19.54,61.16,30.71,42.78,65.98,31.8,47.17,77.88
2008-01-24,28.79,43.92,71.22,36.6,59.7,25.11,75.39,39.56,28.16,30.43,26.61,43.87,101.08,18.89,57.69,42.78,26.58,54.52,49.1,69.46,43.12,31.25,19.7,61.08,29.93,42.77,67.44,31.93,45.99,80.25
2008-01-25,28.68,42.37,70.68,36.22,60.32,24.2,73.73,38.93,27.63,29.86,25.68,42.74,98.82,18.26,56.74,41.53,26.39,53.18,49.19,69.26,41.58,30.96,19.32,60.3,29.52,41.86,67.62,31.54,45.22,78.33
2008-01-28,29.41,44.19,71.2,37.8,62.4,24.1,74.66,39.03,28.3,30.49,26.23,42.8,99.26,18.53,57.29,43.36,26.97,54.09,46.44,71.03,42.85,30.75,19.65,60.29,30.47,44.23,68.53,31.83,45.8,79.44
2008-01-29,30.52,44.57,74.29,38.48,63.12,24.06,74.43,39.3,27.75,30.53,26.75,42.39,100.31,18.72,57.2,45.15,26.75,53.31,46.15,71.56,41.77,30.64,19.81,59.72,31.72,43.89,68.02,32.34,46.08,79.4
2008-01-30,30.56,44.14,76.04,38.72,62.61,24.36,75,38.79,28.34,30.69,26.45,42.55,99.89,18.89,56.48,45.06,26.1,52.6,46.38,71.74,40.15,30.26,19.74,60.1,31.27,44.08,67.62,31.94,46.23,79.58
2008-01-31,30.92,45.81,76.32,40.5,64.95,24.5,75.01,39.33,28.75,31.06,27.58,42.72,101.27,19.27,57.36,45.1,25.94,53.72,48.72,73.05,40.11,30.64,19.96,60.41,32.22,44.33,68.1,32.44,47.71,79.97
2008-02-01,32.04,46.24,75.94,41.31,65.65,24.94,74.33,40,29.54,31.76,27.41,43.41,103.13,19.88,57.56,45.91,26.07,53.95,49.3,74.48,40.01,28.62,20.16,60.99,32.04,45.74,68.89,32.37,48.12,80.21
2008-02-04,31.85,44.44,76.07,40.39,64.91,23.82,73.91,39.73,29.77,31.06,26.42,43.06,102.04,19.36,57.66,43.98,26.12,53.38,48.99,73.9,41.3,28.37,20.2,61.08,31.94,44.99,68.83,32.25,47.08,79.73
2008-02-05,30.53,42.61,74.96,38.87,61.77,23.26,71.85,38.83,28.97,30.05,25.2,42,99.29,18.48,57.11,41.76,25.65,52.26,48.95,72.54,39.98,27.32,19.62,60.05,30.75,43.52,67.25,30.77,46.6,76.62
2008-02-06,30.45,42.77,73.68,38.83,62.19,23.08,69.84,38.94,30.35,30.04,24.89,41.2,98.32,18.3,57.27,41.6,25.93,52.54,48.85,72.62,39.77,26.8,19.58,60.3,30.47,43.63,66.8,30.66,45.92,76
2008-02-07,30.79,43.31,73.54,39.79,62.5,23.38,70.95,39.33,30.56,30.06,25.57,39.58,97.13,18.42,57.06,42.93,26.07,53.22,49.52,72.57,39.76,26.43,19.65,60.73,30.97,43.54,66.43,30.87,46.86,76.75
2008-02-08,31.71,41.94,73.15,38.68,62.22,23.54,71.42,39.55,30.95,29.72,25.18,40.93,98.01,18.62,56.35,41.7,25.53,53.95,50.59,72.05,38.74,26.84,19.33,60.04,30.45,42.91,66.32,30.42,45.85,76.58
2008-02-11,32,41.61,74.81,38.66,63.51,23.52,72.47,39.98,30.76,29.87,25.83,41.66,99.79,19,56.21,41.25,25.98,54.17,50.9,72.71,39.42,26.51,19.24,60.94,30.86,42.31,66.52,30.73,46.64,78
2008-02-12,31.46,42.03,77.05,39.28,64.04,23.43,73.1,41.01,30.86,30.19,25.55,41.9,101.11,19.2,57.2,41.21,25.91,54.56,51.26,72.55,40.48,26.63,19.66,62.01,31.4,43.98,67.69,31.38,47.25,79.08
2008-02-13,33.36,43.68,78.82,39.75,65.55,24.06,74.53,40.97,31.58,30.72,25.51,43.05,102.9,19.49,57.6,41.96,26.2,54.07,51.5,74.64,41.39,27.22,19.71,61.86,32.37,44.23,68.64,32.29,47.64,80.12
2008-02-14,33.22,42.6,78.58,38.75,64.44,23.53,75.18,40.58,31.14,30.2,24.77,42.28,100.73,18.8,57.04,40.55,25.97,53.31,50.54,73.64,40.81,26.78,19.46,61.52,31.68,43.58,67.83,31.76,46.99,80.18
2008-02-15,33.56,42.06,78.54,39.17,64,23.3,75.87,39.94,31.3,30.19,24.77,42.87,100.75,18.48,57.14,41.16,27.76,53.5,50.28,73.33,41.35,26.71,19.35,61.22,31.71,44.11,66.78,31.6,46.49,80.01
2008-02-19,34.01,41.54,78.72,39.15,64.41,22.88,76.99,40.58,31.01,30.11,24.59,42.95,99.65,18.52,57.83,40.76,27.63,52.9,50.62,73.24,40.95,26.58,19.39,61.23,30.04,44.11,67.17,29.52,46.7,81.55
2008-02-20,34.6,42.24,77.46,39.42,65.19,23.2,78.36,40.79,31.39,30.18,24.95,46.36,102.36,18.72,57.44,41.06,27.72,53.02,51.1,73.78,40.91,26.62,19.48,61.1,28.76,44.38,67.27,29.44,46.73,82.57
2008-02-21,34.1,41.66,75.62,38.72,64.76,23.19,76.94,40,31.09,29.86,24.66,45.76,101.49,18.65,57.21,40.98,27.33,52.8,50.22,72.88,40.14,26.51,19.42,60.9,28.85,43.37,66.18,29.54,46.82,81.46
2008-02-22,34.34,42.01,76.57,39.08,65.12,23.6,77.52,40.36,31.38,29.73,25,46.32,102.57,18.21,57.77,41.8,27.8,53.04,50.64,73.53,40.08,26.11,19.5,61.14,29.28,44.14,67.43,30.24,46.99,81.7
2008-02-25,36.5,42.15,78.06,39.39,66.1,23.8,79.12,41.17,31.69,30.32,25.94,47.03,104.47,18.32,58.39,41.9,27.94,53.51,50.96,74.76,40.71,26.27,19.74,61.57,29.72,45.18,68.54,30.51,47.33,83.53
2008-02-26,36.17,42.71,77.98,39.19,67.06,24.07,79.97,41.53,31.69,30.08,25.95,48.08,108.56,19.01,58.27,41.6,28.25,54.19,51.33,75.03,40.36,26.78,19.79,62.49,29.78,46.1,68.42,30.75,48.33,84.25
2008-02-27,36.66,42.95,77.41,39.34,67.9,24.95,80.07,41.8,31.89,30.15,26.03,47.83,110.53,19.08,57.65,42.26,28.39,54.67,50.31,74.28,39.54,26.66,19.72,62.06,29.47,45.38,68.09,30.4,48.36,83.78
2008-02-28,36.75,41.42,78.19,38,68.06,24.66,80.79,41.48,31.35,30,24.95,47.44,109.37,18.82,57.34,40.38,28.03,54.14,50,73.65,39.33,26.35,19.55,61.84,30.1,44.33,67.38,31.06,47.67,83.77
2008-02-29,34.89,39.44,76.34,36.46,66.17,24.39,78.65,40.76,31.23,29.37,23.9,46.68,108.06,18.35,56.66,38.68,27.62,53.23,49.54,72.36,38.54,25.66,19.31,61.11,29.16,42.77,65.83,30.34,46.63,81.55
2008-03-03,36,39.23,74.38,35.94,66.97,24.4,79.14,40.99,31.23,29.6,24.39,46.52,108.41,18.38,56.9,37.89,27.65,53.74,48.67,72.44,38.34,25.46,19.29,61.26,29.35,42.85,64.79,30.31,46.91,82.24
2008-03-04,35.7,39.76,73.42,35.58,65.63,24.29,78.71,40.77,30.71,29.71,24.19,47.35,109.82,18.37,57.28,37.29,27.48,54.05,49.1,72.37,38.07,26.03,19.28,60.99,29.19,42.97,64.32,29.81,46.89,81.25
2008-03-05,36.36,39.37,74.42,35.03,65.73,24.27,80.58,41.53,30.48,29.84,24.09,47.21,109.51,18.56,57.73,36.86,27.48,54.34,49.38,72.85,37.96,26.53,19.11,61.59,29.68,43.76,65.1,30.03,46.59,81.72
2008-03-06,36.05,38.5,73.31,34.07,64.73,23.94,79.68,40.8,30.11,29.12,23.19,46.69,106.79,18.25,57.27,35.56,27.28,53.81,48.56,71.94,37.21,26.01,18.71,61.41,29.32,43.11,64.26,29.47,47,79.2
2008-03-07,34.38,38.72,70.63,34.27,63.9,24.11,77.38,39.51,29.64,28.56,23.3,46.23,108.14,18.44,56.25,35.74,27.13,53.58,47.85,70.62,36.64,26.29,18.5,60.76,29.31,43.23,63.01,29.3,46.92,77.31
2008-03-10,33.48,37.33,68.58,32.94,62.87,23.99,76.9,38.82,29.35,28.09,22.51,45.72,108.2,18.48,56.08,34.71,27.21,53.41,49.25,69.66,36.21,26.46,18.33,60.72,29.01,42.89,61.83,28.71,45.93,77.28
2008-03-11,35.47,40.87,67.68,35.19,66.43,25.15,80.01,40.89,30.05,29.6,23.8,46.91,110.56,19.48,57.1,36.96,27.78,54.15,49.66,71.94,37.14,27.62,18.83,61.55,30.21,45,63.83,29.41,47.25,81.24
2008-03-12,35.5,39.85,66.81,34.54,68.84,25.14,78.71,40.9,30.26,30.1,23.74,46.27,111.11,19.4,57.2,36.74,27.67,54.24,49.16,72.38,37.26,27.01,18.44,61.9,29.57,42.65,63.67,28.89,47.51,80.57
2008-03-13,36.14,39.81,68.4,34.64,69.23,24.95,78.99,41.54,30.19,30.35,24.05,46.03,110.01,19.55,57.43,36.26,27.07,54,50.25,72.99,36.8,27,18.38,62.2,29.72,43.42,63.96,28.96,47.81,81.59
2008-03-14,36.06,38.24,70.29,33.29,68.42,24.32,77.45,41.25,29.66,29.97,23.39,44.95,109.36,18.98,57.29,34.77,26.7,52.72,50.15,71.56,35.96,26.38,17.89,61.62,29.32,41.65,63.21,28.25,47.07,80.52
2008-03-17,34.85,38.89,69.61,33.54,68.12,24.29,76.41,40.24,29.35,30.43,23.35,45.44,109.67,19.16,58.56,38.36,26.7,52.86,49.69,72.46,36.73,26.7,17.83,61.91,29.96,42.62,63.07,28.91,47.19,80.4
2008-03-18,36.26,40.75,70.57,36.31,70.33,25.58,78.16,41.68,30.56,32.03,24.7,46.92,112.38,19.98,59.72,40.64,27.32,54.44,50.21,74.71,37.91,27.76,18.2,63.29,31.03,44.27,65.19,29.48,48.16,82.92
2008-03-19,33.46,39.16,67.73,35.97,67.45,24.47,74.32,39.93,30.1,31.54,24.38,45.61,110.99,19.38,59.33,40.41,26.97,54.94,49.12,73.35,37.73,27,17.86,62.61,30.18,43.03,64.19,29.35,47.98,79.13
2008-03-20,32.58,42.87,68.97,39.05,67.54,24.77,75.52,39.91,30.73,33.23,25.49,45.52,112.3,19.98,59.78,43.74,27.84,55.93,49.82,71.97,38.06,27.53,17.85,64.05,30.85,44.31,64.43,30.17,50.29,79.66
